Period,eps_G_1,eps_G_2,eps_G_3,eps_G_4,eps_G_5,eps_a_1,eps_a_2,eps_a_3,eps_a_4,eps_a_5,eps_a_basket_1,eps_a_basket_2
11,2.0237951923106128e-18,5.492760267414006e-18,3.2811301090279117e-19,-1.211495560528157e-19,0.003486784400999996,2.5570532923761834e-19,1.883813146324042e-18,-1.8126372763520292e-21,2.0669663278479347e-18,-4.128832895696448e-18,1.4123142610415347e-20,-5.605311619360567e-20
12,1.9811182093888287e-18,5.426548646520043e-18,3.3272608491746436e-19,-1.0863135999712843e-19,0.003138105960899996,2.502960832617002e-19,1.8565205070491845e-18,-4.222513075106556e-21,2.0332077283629102e-18,-3.9944658495577814e-18,1.396136538278479e-20,-5.565513289995297e-20
13,1.9267386711282957e-18,5.318651747130732e-18,3.3313541402017503e-19,-9.740530759205043e-20,0.002824295364809996,2.4341163318858944e-19,1.8158482641660582e-18,-6.132287341346632e-21,1.9855311854964112e-18,-3.845683883689884e-18,1.3690712174576193e-20,-5.477621510309475e-20
14,1.863423858425981e-18,5.178068741154083e-18,3.30135616453169e-19,-8.733815206801675e-20,0.0025418658283289965,2.3540111229748384e-19,1.7647452647890656e-18,-7.617881623587606e-21,1.927057873919583e-18,-3.686713652499988e-18,1.3334575954181467e-20,-5.3516529536608656e-20
15,1.793504621552846e-18,5.0124158189014565e-18,3.244044242593625e-19,-7.83103745728693e-20,0.0022876792454960965,2.265585792527135e-19,1.7057043826458108e-18,-8.745034175966897e-21,1.860423912803156e-18,-3.521080628711172e-18,1.2912759856119926e-20,-5.1961018932388835e-20
16,1.7189349934700785e-18,4.828112793687814e-18,3.165181143397856e-19,-7.021477105607117e-20,0.0020589113209464865,2.1713054169392236e-19,1.6408242242833164e-18,-9.570577401634437e-21,1.7878461651708182e-18,-3.35170707315512e-18,1.2441961218128879e-20,-5.0181445153646884e-20
17,1.6413442447883362e-18,4.630546215327886e-18,3.069650221615306e-19,-6.295518449690396e-20,0.0018530201888518377,2.073225258543623e-19,1.5718630537668627e-18,-1.0143561640408781e-20,1.7111797279369166e-18,-3.180997422423167e-18,1.1936194709174842e-20,-4.8238175941329435e-20
18,1.5620822959082414e-18,4.4242118247030654e-18,2.9615736727552873e-19,-5.644536753900949e-20,0.0016677181699666537,1.9730480776577503e-19,1.5002858751108665e-18,-1.0506243257411899e-20,1.631968116498087e-18,-3.0109126311060527e-18,1.1407161889830325e-20,-4.618174611993901e-20
19,1.4822592943562821e-18,4.212838850049929e-18,2.8444159314511193e-19,-5.060796212772486e-20,0.0015009463529699883,1.8721740803636159e-19,1.427305501648401e-18,-1.0694952934610291e-20,1.5514870300676543e-18,-2.84303482382813e-18,1.0864573687262965e-20,-4.405422050341338e-20
20,1.4027800701556324e-18,3.99949835208039e-18,2.7210740016802323e-19,-4.537358412330706e-20,0.0013508517176729893,1.771744401751731e-19,1.35391834412732e-18,-1.0740858243794874e-20,1.4707824797583272e-18,-2.6786234516947313e-18,1.0316431506310772e-20,-4.1890382548993484e-20
