L,c,omega_G_1,omega_a_1,omega_G_2,omega_a_2,omega_G_3,omega_a_3,omega_G_4,omega_a_4,omega_G_5,omega_a_5,omega_mp_1,L_k1,alpha_k1,omega_a_basket_1,L_k2,alpha_k2,omega_a_basket_2,R_1,R_2,R_3,R_4,R_5,b_1_k1,alpha_1_k1,b_2_k1,alpha_2_k1,b_3_k1,alpha_3_k1,b_3_k2,alpha_3_k2,b_4_k2,alpha_4_k2,b_5_k2,alpha_5_k2
0.9176115104460532,1.0,-0.01991638683374043,0.008140502641232573,0.010814456646835143,0.008243467471496192,-0.00022469670351807618,-0.057505102233875574,-0.01620939600553679,0.05965846811056504,0.010549697249443046,-0.016168500186979334,0.09442620292361138,1.3325962607857014,0.491681084092867,0.0038013923717820273,0.6073824143070183,0.508318915907133,0.04254492762861055,0.9361118970464186,0.9357708068524393,0.9025968132781796,0.8521259444199918,0.8675314938356036,2.0924345642402375,0.33661736721089275,2.0010814456646835,0.33662079937190154,0.025479067374916925,0.3267618334172057,0.880049790360768,0.32259488073721077,0.4756859059916948,0.3500766048760262,0.5158245458741646,0.3273285143867629
0.9222564344402614,1.0,-0.03274244240326614,0.013876588610732927,0.015547325526487275,-0.0026082075899274875,-0.015356543491695816,-0.04745861371854897,-0.020988079182694547,0.060390993795103765,0.020460925071709487,-0.019052998600764957,0.02816816998237568,1.31942397880304,0.4926534380915041,0.005935879683427899,0.6216109066228218,0.5073465619084959,0.038216779463336445,0.9358572828341302,0.9358931595147923,0.9056811206245311,0.8529210466563966,0.8719213439801498,2.0248939257420493,0.33630727170449043,2.001554732552649,0.33575777849780175,0.04927242939971001,0.3279349497977078,0.9194880919195751,0.32392635451183843,0.46851788122595817,0.34995342160346105,0.5306913876075643,0.32612022388470047
0.9138212489646722,1.0,-0.022241184563932877,0.01083603616011219,0.03981696719440632,-0.0058817178320930965,-0.01602887416802516,-0.028024844981704305,-0.015070597281983898,0.0549725180314096,-0.0004944376415291357,-0.02791126960796997,0.10593645401621687,1.329974720661944,0.49471283289871804,-0.013316063277143273,0.5999738220151675,0.505287167101282,0.0231068196871239,0.9355293495437355,0.9352823764757625,0.9001291773216696,0.8527744626535215,0.8664852392006872,2.1037123355598237,0.3351964223895649,2.003981696719441,0.334639163923158,0.024902448718436623,0.33016441368727706,0.8659553224317414,0.32751333682635553,0.47739410407702415,0.3486758997327291,0.4992583435377063,0.32381076344091525
0.9179641006579076,1.0,-0.016320841167731456,0.010378237945895477,0.03124985382937002,-0.006055918334595308,-0.01752012382015867,-0.0164084509710275,-0.0005208087850897113,0.05116615528422808,0.004159039056452566,-0.025655024230878818,0.14528410231026162,1.3345478209212682,0.4945742087980754,-0.021525199588857524,0.6037067229090923,0.5054257912019245,0.02174765611240852,0.9364359779190269,0.9360349106899443,0.8988135509803011,0.8575201988713428,0.868345417124117,2.1436520181934884,0.33454282943423913,2.003124985382937,0.33399502422488947,0.013076487974334056,0.33146214634087134,0.8381353849513725,0.32895905900899536,0.4992187868223654,0.34704364742276833,0.5062385585846788,0.32399729356823626
0.9168276488163787,1.0,-0.012335979391486422,0.005360203100337273,0.03120471201770326,0.004722402057079668,-0.025706050957345065,-0.00776939515461717,-0.0017417732113574067,0.057681176878538035,0.003717785821899283,-0.007775554097482311,0.1581265485873209,1.3380666638011296,0.49674657474300254,-0.03572142750473313,0.5975254962741318,0.5032534252569975,0.007336769408804077,0.9363123532710378,0.9357442478736794,0.8984383272609625,0.8578238117383777,0.8673614635702491,2.156892950648172,0.3338316108879631,2.0031204712017705,0.33381035085318783,0.015548892979482469,0.332358038258849,0.8211833482417276,0.32747950492693695,0.4973873401829639,0.34607875718293457,0.505576678732849,0.3264417378901284
0.9263734180666322,1.0,-0.010258273485495725,-0.0032867417751378906,0.033801607184259494,0.005776719234723398,-0.015524471723525703,-0.003877961533366789,0.0008463321467473447,0.043474536463233716,0.008063271845320148,-0.004253836504396593,0.07588431859204309,1.3260729174248356,0.500380926803924,-0.023555712060172568,0.6158117140167942,0.49961907319607596,-0.00779356203466323,0.9361944315461814,0.9358606199397822,0.903479487192508,0.8635018127635757,0.8711462375060323,2.0748584912434933,0.3334115511653537,2.003380160718426,0.3337136665323491,0.04951894313717011,0.33287478230229717,0.8714918439260816,0.3289803787226311,0.501269498220121,0.342669066583829,0.5120949077679802,0.3283505546935399
0.924951549884269,1.0,-0.004542195552193758,-0.019287136018543077,0.016535141265406915,-0.001318734800263453,-0.0005018898132972821,0.01146689573882714,0.0013390174255824125,0.025864301049938754,0.007561198606196601,-0.0210293317763059,0.09813628914461578,1.3239133301322632,0.4997017441006657,-0.026380424403216435,0.6156517612933208,0.5002982558993343,-0.005103826604132514,0.9364111733755682,0.9359195552297745,0.90105179934567,0.8642673464542557,0.871592893716171,2.0976820695893963,0.33228233315632266,2.0016535141265406,0.33288127986359867,0.03849625416249184,0.3348363869800786,0.8632670787302329,0.3341239359325064,0.5020085261383737,0.3399720769576835,0.5113417979092949,0.3259039871098101
0.9177321698718729,1.0,-0.00046269100871767404,-0.007217066033533285,0.00420936851560904,-0.021821307245849214,0.005300832114399317,0.014230515132271023,0.0005838731085304997,0.03691982188102984,-0.008898291935215127,-0.01574049165416963,0.12060986205450293,1.3282677836523054,0.5008030617301902,-0.03478538508954301,0.6006913962463094,0.4991969382698098,-0.012711654923336627,0.9356231316392996,0.9352843693264912,0.8992273358800965,0.8617290616910795,0.8664439932847996,2.1205635929536313,0.33262482888352696,2.000420936851561,0.33213802084311644,0.03457908506349781,0.33523715027335654,0.8458712193048791,0.3327965686586774,0.5008758096627958,0.3415007627009412,0.48665256209717733,0.32570266864038133
0.9121851005351189,1.0,0.0011142537221397267,-0.011194198776239492,0.0015876352362252013,-0.029019934620951156,-0.00691891448579304,-0.004266484393987859,-0.012911075520650243,0.029510843408528144,-0.003012742100354542,-0.008471788773908738,0.19623629786608449,1.3447255308975836,0.5015098576322885,-0.04192712891323978,0.5813016770384489,0.4984901423677115,-0.018031070389752362,0.935509087231281,0.9349110276840663,0.8957252405649526,0.857692565307979,0.864661956265158,2.1963477232382984,0.3336440439893157,2.0001587635236224,0.33304985279449195,0.008656696106567247,0.3333061032161923,0.7937232231301896,0.3307553740483172,0.4806333867190246,0.3403197078032069,0.49548088684946817,0.32892491814847585
0.9042909051315962,1.0,-0.0016557168952218643,-0.013626051210881776,-0.020653468013729595,-0.026303026667186296,-0.014649801828927377,-0.012747516864800901,-0.010102169759211079,0.050809295916844556,-0.01399612006809353,-0.0015978959846958572,0.2897080935480842,1.3635512171628543,0.502444832594356,-0.05579583465715109,0.5565998996660905,0.49755516740564404,-0.026173121636067616,0.935392265039894,0.9344003739903276,0.8914319183205237,0.8542896024170947,0.8601636166166192,2.289542521858562,0.33403098342854914,1.997934653198627,0.3336084175800057,-0.018543967689019933,0.3323605989914451,0.7259059137751502,0.32699580257736277,0.4848467453611834,0.34436317749654966,0.47900581989785973,0.3286410199260875
0.890679271256561,1.0,-0.008673162627941485,-0.01176533102704883,0.0007787881018552802,-0.027563502591167605,-0.01667451305353686,0.0073373224408414366,-0.021838538614140625,0.055216843477679946,-0.03329366603666928,-0.012457148649082025,0.32164013860252555,1.3642175918969102,0.502741474606285,-0.06787910276476977,0.5348787802381029,0.4972585253937149,-0.03067714872261789,0.9342654143898961,0.9331884187287379,0.886832297693342,0.8479094175062906,0.8541243338720526,2.3207728223397313,0.3329705136481429,2.0000778788101856,0.3324439079293389,-0.030826166953703785,0.33458557842251807,0.7058511257404708,0.32987262189945593,0.46724219207878903,0.34521478786928633,0.4500595009449961,0.32491259023125774
0.8969817863092396,1.0,-0.013811065809593967,0.004047262462441753,0.012073292074043115,-0.019974049477436973,-0.009250071788821698,0.005953745377149529,-0.020207863235327875,0.06807211683908909,-0.021832068787471466,-0.015879190792551526,0.29734222520713555,1.3619077580595875,0.5026386839905062,-0.06355034032354219,0.5461272905123078,0.4973613160094939,-0.02908100503341607,0.9347118000781509,0.9337927127685757,0.8892989218731377,0.8486641581759221,0.8590574179068745,2.295961118626176,0.3333144427501841,2.0012073292074044,0.3325137323521882,-0.020938846665350355,0.33417182489762765,0.7217466071004504,0.32877556799280727,0.4696882051470082,0.3482049121483424,0.4672518968187928,0.32301951985885025
0.8941500918014986,1.0,-0.027579175278369686,0.012342814187801691,0.016622479187532093,-0.008099539158514833,-0.026008801335647855,0.022121861193419814,-0.030139611260568924,0.08082733176873705,-0.02300852688512588,-0.002799976573953259,0.2445481496857743,1.351264146960012,0.503699778798579,-0.04016635919900348,0.5471761362429524,0.496300221201421,-0.028540483792645878,0.9338944748818058,0.9331522224283706,0.8909240947856545,0.8461622576766938,0.8583807851239835,2.2417902321579373,0.33246862068407795,2.001662247918753,0.33178720890586744,0.0007772423020019903,0.33574417041005455,0.7494728477450942,0.32798858239090156,0.4547905831091466,0.34854980505595273,0.46548720967231116,0.32346161255314565
0.8929979274334496,1.0,-0.009710343813449557,-0.0021882945755427093,0.005480373934508108,-0.01298248241293216,-0.032696543048896916,0.01401245465399176,-0.046934645660459795,0.08113986669179998,-0.012371234624096283,-0.01659622348104001,0.20143092451448733,1.3424796773019638,0.501314334623828,-0.045541454971656695,0.5532776765875838,0.4986856653761719,-0.017957036862054493,0.9336486566569944,0.9329843379407676,0.8921986815223959,0.8410907446601693,0.8609629996897513,2.2004598901331422,0.3326504846665765,2.0005480373934508,0.3322906784053302,0.00835917539735647,0.33505883692809324,0.7836705914783768,0.32843590841825643,0.4295980315093103,0.35044245931679774,0.4814431480638556,0.3211216322649458
0.8937711311201856,1.0,0.005249768346086359,0.0039661847332886704,0.004424143016925417,-0.00013649571255488178,-0.03568137432524221,0.010226802444889578,-0.05483499397112761,0.05875213146206136,0.0020285488054385143,-0.017916100015596074,0.26354770773008573,1.3537691653955573,0.5019951754077274,-0.038775765614306984,0.546836415602023,0.4980048245922726,-0.01966981844221382,0.934185374449117,0.9332338253279425,0.8894445437391947,0.841278440604882,0.863210180151699,2.2640726845646943,0.3328548316994965,2.0004424143016926,0.332718075684635,-0.014647521925509069,0.33442709261586845,0.7439635393303748,0.3303860415714523,0.4177475090433086,0.34630721393592245,0.5030428232081577,0.3233067444926252
0.9055833047230173,1.0,0.006342294753817495,0.005374810966618068,0.011978541133181092,0.004467961142574678,-0.030488407486559274,-0.0001134788048822652,-0.04830417460922248,0.06127448576638366,0.020874313198964062,-0.026670337756784908,0.24176052425847885,1.3534428332758797,0.5025183396961036,-0.026926266607977214,0.5647158681943222,0.49748166030389646,-0.019323265132512098,0.9351570023237086,0.934265214306172,0.8927713111978844,0.8450729321024609,0.871072911026286,2.2423947537338607,0.3334094339423897,2.001197854113318,0.33337920561492157,-0.0059307649028615406,0.3332113604426887,0.7580725591470707,0.3298603097762754,0.42754373808616625,0.3482615686403375,0.5313114697984461,0.32187812158338697
0.9050174166911954,1.0,0.01047864540043053,0.010027127264343844,0.007292296255074623,-0.001387969383419653,-0.030207139052939203,-0.0014806077786720612,-0.042054763263534786,0.05321103307438068,0.016665480745031915,-0.0245212288464687,0.2535698863816923,1.3543104017560024,0.5011297438985806,-0.022569872822653,0.5647616384872667,0.49887025610141944,-0.01129118769856605,0.9353222123854942,0.9344614374928252,0.8919998261521858,0.8466436839409656,0.8691074079986819,2.2546177509217356,0.33365383625339406,2.0007292296255073,0.33327333303180195,-0.013021394016401816,0.3330728307148039,0.7534100798241216,0.3302998409351341,0.4369178551046978,0.3465099188205603,0.5249982211175479,0.32319024024430554
0.9094156376890419,1.0,0.010724237282341828,0.011078636741234897,0.0035890360931140515,-0.002850524148711322,-0.022222767946835253,0.0027842549710277624,-0.04858815777540672,0.05748479502319495,0.029776345289844464,-0.03267545757788273,0.21340168441499616,1.3465498631406505,0.5009707986260691,-0.02591011326826287,0.5764729898352848,0.4990292013739309,-0.011331521447411114,0.9354611402247938,0.9347672667355812,0.8942477018933118,0.8459341216032789,0.8741760621690136,2.2144741081432304,0.33345651691973377,2.0003589036093112,0.3329922115567356,0.0007477842065371221,0.3335512715235306,0.7814059777890996,0.3311617612522496,0.4271177633368899,0.3479431572640368,0.5446645179347667,0.3208950814837135
0.9130941273146035,1.0,0.003135801271801167,0.02019922057174154,0.013347252102744699,0.016923815433228368,-0.019480334731282186,0.01830852121400993,-0.03890997493876288,0.03944753445447294,0.01887851262873317,-0.02907919174519396,0.16713534613887107,1.3374916511825146,0.5038455612154706,-0.02483710135458839,0.5846996632128121,0.49615443878452936,-0.025437081416000318,0.9351559301106768,0.9345614994240188,0.8961913466683723,0.8519356908123606,0.873023127502531,2.1674489262660512,0.3325770224404467,2.0013347252102744,0.3324678422691629,0.01976636416921773,0.3349551352903903,0.8092022227456547,0.3343307791972954,0.4416350375918557,0.3431136193313023,0.5283177689430998,0.3225556014714022
0.913163484138503,1.0,0.005980414493803538,0.03629019131957527,0.017866725588680663,0.020011384704998695,-0.017479414254194466,0.02365107499889323,-0.0376729884569572,0.04172440996432086,0.019974970319407457,-0.02281908304567092,0.188490214122616,1.3417334260810738,0.5046032798915866,-0.02766746616149475,0.5814138203271523,0.49539672010841335,-0.029933265998306847,0.9352619381456596,0.9346854615255156,0.8954328051852454,0.8525045112689815,0.8730524266426516,2.1890882555719964,0.3326034846993298,2.001786672558868,0.33206085781217726,0.015189032380304529,0.33533565748849287,0.7928248706462405,0.3340706978635676,0.4434905173145642,0.34264617501971495,0.5299624554791111,0.3232831271167174
0.9163396139582588,1.0,4.374806696061297e-5,0.022561881708739767,0.007303371580408724,0.02835098360818316,-0.013674343121542566,0.035898469728821644,-0.026123547440095582,0.031910363061931145,0.022315834906608385,-0.04658380851481499,0.18955560738137925,1.335253521265085,0.5018759290622244,-0.008138112868882507,0.593137907230448,0.4981240709377755,-0.011414173528343135,0.9360422247047907,0.9352956338069062,0.8945997037854362,0.8553959858362926,0.875765195107928,2.1895599821880753,0.3315253381240576,2.000730337158041,0.3317183081873724,0.007547820079837737,0.33675635368856993,0.8001617039144744,0.3387893967373797,0.4608146788398566,0.34237942736782206,0.5334737523599126,0.3188311758947982
0.919885799550094,1.0,-0.0014732399358656555,0.016581118423002413,0.024175834263403858,0.021308171614466267,-0.02437810161550423,0.03998936284581433,-0.012942932984892458,0.042305259808394724,0.015178395564935575,-0.03171043278856036,0.12382528888764013,1.323999582655562,0.5007517847140931,-0.008247514956635112,0.6066853203369408,0.49924821528590685,-0.00582080230962441,0.9360441137639338,0.9355571555563525,0.8981681818401209,0.8589661824946822,0.8744304648513705,2.1236779648940534,0.3312434139000274,2.0024175834263405,0.33140098233974286,0.03097835569629384,0.3373556037602297,0.8403207350929651,0.3367171131697737,0.4805856005226613,0.3427437973046564,0.5227675933474034,0.32053908952556986
0.9202440682829331,1.0,-0.012460190527854527,0.02614148631136852,0.02662430303524448,0.016987650932095897,-0.026219827862886947,0.037461606088801676,-0.008310836517898134,0.04262458220103841,0.014148388583999518,-0.027321555535624615,0.14380842664264543,1.328256536301644,0.500988996982269,0.004209897520254064,0.6043798291716721,0.499011003017731,-0.0038925105312814963,0.9361651551373418,0.9357121803170595,0.8976212121631809,0.8601075722701133,0.8738440354068537,2.14256240758986,0.3316443032360737,2.0026624303035243,0.33133917539009794,0.02529019574558551,0.3370165213738283,0.8256574120391916,0.33596543134332546,0.4875337452231528,0.3425092049888367,0.5212225828759993,0.3215253636678378
0.9176019656039955,1.0,-0.01308621446977666,0.029252138811493945,0.04029799640923394,0.03218480976456442,-0.01002007556659717,0.024442629827932223,-0.021493714553184055,0.026704047633162406,0.011871059411225512,-0.023930157067430805,0.1310727482063555,1.3289542427168026,0.5014503051445595,-0.0013755275594587,0.5993932456549353,0.4985496948554405,-0.007595407612662259,0.9356489467644746,0.9351586909405012,0.8980130883797182,0.8578943254132432,0.8714854622547826,2.129764126759378,0.33226784798576403,2.0040297996409233,0.3323656036841997,0.027543596032062995,0.33536654833003626,0.839379640648262,0.3357717920354193,0.4677594281702239,0.3397092346873793,0.5178065891168383,0.32451897327720136
0.9152754851394699,1.0,0.0010908846125998288,0.015226027950153214,0.031110104490738772,0.031392402565167135,0.006324536085996601,0.025382848132634833,-0.034739916987490724,0.012827144292129986,0.020168278877917924,-0.0013473631417367238,0.10504573831825227,1.3225907685328602,0.49839303801615065,-0.0003004448916193766,0.6029002246973572,0.5016069619838494,0.007959698696341926,0.9356378895412857,0.935137288784765,0.8987118068934996,0.8560266104708215,0.869546877052306,2.105154826779512,0.33191272680746625,2.0031110104490737,0.3324516059613001,0.03277564838470076,0.3356356672312336,0.8634435205142462,0.33500567167747564,0.4478901245187639,0.33462334027634216,0.5302524183168769,0.33037098804618215
0.9250875459326516,1.0,0.011558478796578233,0.023334178086909067,0.028149974468202048,0.039713460453901964,0.012515903786047293,0.02285531331248436,-0.022867696260397544,0.002866985268965205,0.031147055174847182,0.011967505241893786,0.10616030966904834,1.3259925917114206,0.4999287489638464,0.005671623671771218,0.6143493685582784,0.5000712510361536,0.0017741610987106245,0.936526473190369,0.9360151316345995,0.9007833053090187,0.8627876156923409,0.87313990933806,2.107316157548706,0.33214087032397216,2.00281499744682,0.3326868464028719,0.036953503505529485,0.3351722832731559,0.8593893675826316,0.33438936353919013,0.4656984556094037,0.3314402402344656,0.5467205827622708,0.3341703962263442
0.9220040131133416,1.0,0.002475616650897081,0.017505429079714745,0.011360513211899737,0.04496426851394299,0.006583476170032029,0.025305969494948153,-0.030420224031231062,0.01401295836014299,0.031030704399611704,-0.0078045123691229314,0.1537792355838679,1.3349944367936493,0.503734358096523,0.02237326227958032,0.6000949988889271,0.496265641903477,-0.013078474912720007,0.9361659408949806,0.935391780205351,0.8982365250398986,0.8593565303903867,0.8752495070737424,2.1540267972489575,0.33181685269078603,2.0011360513211898,0.33273214733859363,0.026164785788975874,0.3354509999706202,0.8213726738611626,0.3355242631225589,0.4543696639531534,0.3355104890481104,0.5465460565994176,0.3289652478293306
0.9273193298278705,1.0,0.0010357815986608396,0.012836610520080893,0.025503253360496275,0.0472358258753423,0.0013390139583768562,0.01227328556734588,-0.03267934292478888,0.015622445212464385,0.0410828055885951,-0.01651733452510724,0.09621484359289609,1.3262924219248462,0.5017336875051928,0.011358950798744948,0.6157231472610315,0.4982663124948072,-0.0058286998262778176,0.9364046062967281,0.9357989878533232,0.9016409926853657,0.8591632782574873,0.8790016224905279,2.096318421752762,0.33241189963697876,2.0025503253360495,0.3335585401488208,0.04049583595020496,0.3340295602142004,0.8635571232485743,0.33478652066096937,0.4509809856128167,0.33742770663015104,0.5616242083828926,0.32778577270887954
0.9348835581489895,1.0,0.0015736634359078635,0.017081666756050242,0.025019740739767832,0.04251453572960342,0.0006408742402882913,0.023594119908634942,-0.022888798949149032,-0.01206927397241263,0.048131107679477154,-0.03656000907859208,0.05082759415838343,1.3123386106892305,0.49965737613811434,0.0156103049003233,0.6381208522415303,0.5003426238618857,0.005615695534509053,0.9370128648561147,0.9366427553331178,0.9032196703894502,0.8648248587330621,0.8831000176471894,2.050984960501974,0.33192975775821465,2.0025019740739767,0.33277752005733313,0.047444213033825795,0.33529272218445216,0.9018563676558484,0.340817830517171,0.46566680157627643,0.3332646950073414,0.5721966615192158,0.3259174744754876
0.9333024682313851,1.0,0.011089599705354817,0.009503831080658963,0.04039514716405566,0.04054827802860788,-0.006752786060204484,0.01565919933900353,-0.011337817750021049,-0.007783283670678777,0.028930653163028217,-0.030005943272271737,0.08685202152237409,1.324266496642874,0.5038866767186428,0.030643363507692412,0.6239477199554417,0.49611332328135715,-0.011772542716291242,0.9366699705326254,0.9361260297293492,0.9022308405835352,0.867358867437186,0.8787873658504185,2.0879609814929094,0.3322240376381966,2.0040395147164056,0.33325885253646154,0.043083345028239614,0.3345171098253419,0.8687140762373453,0.3388521670652954,0.48299327337496845,0.3339073154075912,0.5433959797445423,0.3272405175271133
0.9346948866487761,1.0,0.01849395691722905,0.014748788357456967,0.04050465318261259,0.03298253922574466,-0.018804237929908846,0.003830564548975575,-0.02000760012259655,-0.013812734881680569,0.03624526159850415,-0.04504948305514276,0.04727818022851,1.317361317608285,0.502361124733536,0.030824072461998718,0.6319246037749757,0.497638875266464,-0.004099605552180249,0.9364873160143005,0.9361835331749594,0.9038135887437173,0.8652542342200765,0.8812439016016144,2.0491275759202328,0.3330818023860477,2.004050465318261,0.33368959408165727,0.049546316234316067,0.33322860353229505,0.8994146559511921,0.33964517341023515,0.4699885998161052,0.33486292552090174,0.5543678923977562,0.32549190106886305
0.9209139403821632,1.0,0.01270543763482027,-0.001448151850633992,0.03343600205798297,0.04270684819717595,-0.02200439108043454,0.0008698454172466705,-0.031409455358586746,-0.01141395221726328,0.017230828230176798,-0.03745316319564775,0.07443526099224554,1.32060778006703,0.5009837426492573,0.030148742154343978,0.6101092618185081,0.4990162573507428,0.002618472292299908,0.9354884637102876,0.9348899022954908,0.9004125983584681,0.8588436907886805,0.8725453798875172,2.0757058047557275,0.33277830690017024,2.0033436002057985,0.33425014023509725,0.037148522493770396,0.33297155286473246,0.8840153382978971,0.3383166943654296,0.4528858169621199,0.3347475344640428,0.5258462423452652,0.3269357711705275
0.9198893477822122,1.0,0.01195505472149545,-0.004707439031991832,0.027948532544582044,0.055879166262142135,-0.036615839334959786,-0.01216612579354984,-0.033242342398168936,-0.009428384985923093,0.009184589788303409,-0.03548259130068681,0.015568428006325713,1.312099221841402,0.5001214976131999,0.026367564606436248,0.6146468706893956,0.49987850238680004,0.00598440308560926,0.9349002912878084,0.9343968379309199,0.9029948749869867,0.8577753362750401,0.8701541948090338,2.016763933478475,0.33328373982935133,2.0027948532544584,0.3353032933391558,0.05357608331584953,0.3314129668314928,0.9235323208108328,0.3364726392071554,0.4501364864027466,0.33567181134363683,0.5137768846824551,0.3278555494492077
0.9179992258413965,1.0,0.00018869092730511468,0.005279298500061427,0.029975767989212303,0.04503108649186549,-0.027066600989662706,-0.012936810655679181,-0.010412748863356396,-0.010998094222649916,-0.00464257612225019,-0.023398655930740732,0.0386946973301866,1.3123152796162438,0.4942641108902586,0.0101335630701204,0.6177182924873165,0.5057358891097414,0.031212836316237013,0.9355733536353217,0.935144119553705,0.9016222872374013,0.8613382201189256,0.8641548333442416,2.038713566422917,0.3336690173754073,2.002997576798921,0.33499407697513406,0.03787658320577506,0.33133690564945867,0.9180153992661058,0.3353355849424858,0.4843808767049654,0.3341922917849707,0.4930361358166247,0.33047212327254344
0.9090816166757784,1.0,-0.0038550656995565468,-0.011301813767204877,0.015819798165932156,0.040754592284348586,-0.03431817092584012,-0.015946650124230605,-0.014584408964648507,-0.023245866763810186,-0.022183310698258213,-0.03367203997497854,0.07134302501637577,1.316148347008935,0.495036934956589,0.013332567376311012,0.6008005504323126,0.504963065043411,0.028148467061132724,0.9347814010558312,0.9341350949141152,0.8982510710529507,0.8587444669504609,0.8584580837015039,2.07095751844642,0.33351527812002657,2.001581979816593,0.33525049165507836,0.023947281028347492,0.331234230224895,0.8978460597701087,0.33725327399340876,0.4781233865530272,0.3329372889849708,0.46672503395261267,0.3298094370216203
0.9130085345261573,1.0,0.010698627733403642,-0.016635390017074505,-0.00033424576183266504,0.04234505362404569,-0.023612593890079334,-0.0005044383214690869,-0.0074962760598613195,-0.030584054002980678,-0.024961311411811318,-0.027288980204023917,0.002788436956366172,1.3009654472564451,0.49424894611896825,0.003174066358885683,0.6169934832003736,0.5057510538810318,0.029548785994880308,0.934801912739207,0.9343479681894962,0.9012209809264506,0.862707929063978,0.858562682621003,2.0038582997297065,0.33252118175499057,1.9999665754238167,0.3344871965430279,0.04706812341567451,0.33299162170198154,0.9454209208499433,0.3390645880516483,0.488755585910208,0.3299734449043323,0.46255803288228303,0.3309619670440193
0.9127154135610538,1.0,0.0058439201092700226,-0.010321389696831058,0.0010551705886255218,0.030871315784803947,-0.020959714517948633,0.004747080435314556,-0.02185977832762877,-0.02014259533465109,-0.011259878826419503,-0.03211193193906378,0.04745106899537002,1.310834421626836,0.4981893932696726,0.016031851291329474,0.6063720445365014,0.5018106067303274,0.013060996474469316,0.9346715370703129,0.9341860657756533,0.8996010900458801,0.8593338189297387,0.8631250134465562,2.048035461006297,0.33249722780716623,2.0001055170588624,0.33387031798988737,0.04037317030618724,0.33363245420294635,0.9079838177948529,0.3390862394424064,0.4672103325085568,0.3322522807694587,0.48311018176037074,0.32866147978813487
0.9166869747828662,1.0,-0.0029990319089854304,-0.0032084275664144664,-0.0011199903593808065,0.02206004794299158,-0.021713060326057586,0.009132416328730485,-0.01375646724335865,-0.013317693932366498,-0.004295283352605563,-0.0356676414894668,0.08524091691458557,1.3177488687812529,0.49957937022049015,0.019264510244376813,0.6068076716362218,0.5004206297795099,0.006919276458643332,0.9352473931976326,0.9347422720988682,0.8987963301464752,0.8616545990078022,0.8665309581748419,2.0849410137236872,0.3325095668364503,1.9998880009640618,0.3333518493534305,0.03190986966128526,0.3341385838101192,0.8785066013589176,0.33924657980093115,0.479365299134962,0.33372920223309943,0.49355707497109164,0.32702421796596937
0.9237390324412831,1.0,-0.016815546466576244,-0.01303733678809703,0.008890119196510235,0.024347287311181527,-0.009768160344695187,0.002767240546939417,-0.00865958476236431,-0.025783450551745225,0.002235141829843495,-0.02346757120646345,0.08115405197322689,1.3210225607024475,0.5024180825509513,0.00913580914741536,0.6127152515936305,0.4975819174490486,-0.00980646046790302,0.9356401722036061,0.9350688784356993,0.9007519735279037,0.8666440613330729,0.868670665123905,2.0794724973265692,0.3326193537375325,2.000889011919651,0.3338655078741751,0.03960306325318816,0.33351513838829233,0.8772892527046459,0.33856590668103637,0.4870106228564535,0.33036966475768953,0.5033527127447652,0.33106442856127405
0.9164924015089292,1.0,-0.02303249464853051,-0.011552651043392783,0.009329787378940184,0.015473202114046226,-0.016991144712951406,0.013761943327750078,-0.009265694671934919,-0.025591163345074174,-0.004565236348832191,-0.03062107600724607,0.09316937463218747,1.3161305758182118,0.4978776813993597,-0.004071302954496696,0.6092778934160474,0.5021223186006404,0.009593767264577514,0.9355325961948571,0.9349962011328856,0.8980120219885094,0.8635532565990854,0.8651988981813497,2.0908661251673344,0.3321401308795602,2.000932978737894,0.3330409926514748,0.026389483986223546,0.33481887646896497,0.8770429124389987,0.3404836620827598,0.48610145799209764,0.33051265585794587,0.49315214547675174,0.3290036820592943
0.9139434375465849,1.0,-0.015997044041123315,0.0004194227661147437,0.022785952377491855,0.019265725362580557,-0.026056238009184288,0.016501881519219216,-0.011530905290189668,-0.03299121905949607,-0.008418912138963758,-0.037229252713756655,0.06291035779925039,1.3075075565392777,0.49471380685074395,0.000655654396055849,0.6139385668530059,0.505286193149256,0.026594879345294253,0.9353269063764807,0.934966572419102,0.8980781689821795,0.86224002026448,0.863445683205045,2.061310653395138,0.33221181902859503,2.0022785952377493,0.3328400291151439,0.02784863767003231,0.33494815185626103,0.9040297569288804,0.34218892290168296,0.4827036420647155,0.3295412435972976,0.48737163179155435,0.3282698335010194
0.9147674536057353,1.0,-0.024924151892824715,-0.0008533403727176742,0.02729481200646698,0.023534364321459614,-0.019350988309762975,0.030446858374670725,-0.006108205549005477,-0.03626321450067191,-0.00762877971557923,-0.03788853809065889,0.04920416989739582,1.3004863033535807,0.4923475493297921,0.0013652333774621253,0.6219880405325658,0.5076524506702079,0.038603561695405166,0.9356770230952031,0.9353314675585135,0.898094788595906,0.8637764564277346,0.863660175937165,2.0467117547081135,0.3313613851451083,2.002729481200647,0.33217430863491426,0.029126162983501028,0.33646430621997736,0.9177994694571505,0.3441314928563187,0.49083769167649177,0.3281780521103387,0.4885568304266312,0.3276904550333426
